nodeID,workerID,start_time,stop_time,task,return_code,file_path
h36n12,Worker-583a6c3c-b41c-4ab2-91b2-933b9fbeb88f,1673626524.4563725,1673626524.5014787,postprocessing,0,Sphmag05G090900.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626524.5876212,1673626524.6199174,postprocessing,0,Sphmag11G110800.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626524.6859949,1673626524.72614,postprocessing,0,Sphmag13G075800.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626523.046999,1673626524.7757194,preprocessing,0,Sphmag06G000500.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626531.3888235,1673626534.7207985,processing,0,Sphmag04G043900.1
h36n12,Worker-029a6a7e-9da1-45b5-bdf6-e8523ef3f8f1,1673626522.7242258,1673626524.8567915,preprocessing,0,Sphmag14G030900.1
h36n12,Worker-cd625b0b-c7e9-4771-9d26-f340312adcb9,1673626524.9309483,1673626524.971306,postprocessing,0,Sphmag04G039700.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626525.0433683,1673626525.077032,postprocessing,0,Sphmag09G004400.1
h36n13,Worker-8b3a33c1-6815-4195-9e3d-2845a6a8811c,1673626525.112327,1673626525.1677418,postprocessing,0,Sphmag19G093100.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626531.4102192,1673626535.1076863,processing,0,Sphmag02G204000.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626532.4300656,1673626535.2048595,processing,0,Sphmag14G012900.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626525.3977282,1673626525.4467952,postprocessing,0,Sphmag04G018200.1
h36n12,Worker-02860a1f-0848-499a-8323-2c5db35a7dfa,1673626525.4304707,1673626525.4823785,postprocessing,0,Sphmag07G019400.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626523.1653054,1673626525.507024,preprocessing,0,Sphmag20G019500.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626523.036493,1673626525.6292322,preprocessing,0,Sphmag11G021100.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626525.669881,1673626525.7128224,postprocessing,0,Sphmag05G116600.1
h36n13,Worker-c9622fe9-265f-4f47-80b3-13aae12cb603,1673626524.1443386,1673626525.7612085,preprocessing,0,Sphmag04G057100.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626523.9744554,1673626525.8385868,preprocessing,0,Sphmag02G118400.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626532.5106747,1673626535.8608422,processing,0,Sphmag13G009500.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626525.9523442,1673626526.0005305,postprocessing,0,Sphmag17G026900.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626526.0215838,1673626526.0642366,postprocessing,0,Sphmag15G097800.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626532.7210522,1673626536.184392,processing,0,Sphmag12G069800.1
h36n13,Worker-14589dfc-7e89-4a53-8923-8398e3691ced,1673626523.9713697,1673626526.304998,preprocessing,0,Sphmag11G076800.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626526.3631258,1673626526.4025795,postprocessing,0,Sphmag15G021100.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626533.7360475,1673626536.4809804,processing,0,Sphmag12G028600.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626532.6949573,1673626536.440629,processing,0,Sphmag02G155900.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626525.0283406,1673626526.6325305,preprocessing,0,Sphmag12G098700.1
h36n12,Worker-bd77031a-0063-413b-b530-469ae2fe359e,1673626523.5524786,1673626526.6995873,preprocessing,0,Sphmag06G087700.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626533.269309,1673626536.6740665,processing,0,Sphmag02G175100.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626533.9902856,1673626536.7370923,processing,0,Sphmag18G088900.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626526.8316507,1673626526.8720946,postprocessing,0,Sphmag11G070000.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626534.34147,1673626537.1627264,processing,0,Sphmag15G009500.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626527.3977175,1673626527.4382594,postprocessing,0,Sphmag02G041300.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626534.339391,1673626537.4893317,processing,0,Sphmag04G002000.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626534.208482,1673626537.6292882,processing,0,Sphmag17G038400.1
h36n12,Worker-f33bfee1-330d-402a-b789-73225ec36602,1673626526.0201356,1673626527.8187935,preprocessing,0,Sphmag19G026500.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626534.8191419,1673626538.0905406,processing,0,Sphmag09G102100.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626528.266944,1673626528.3081515,postprocessing,0,Sphmag14G083400.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626535.1800854,1673626538.2565715,processing,0,Sphmag02G133300.1
h36n13,Worker-4832df1e-6c37-4233-861e-4e3a445e4fba,1673626528.6872933,1673626528.7274613,postprocessing,0,Sphmag03G064100.1
h36n13,Worker-9db26d36-6fe3-47c5-8a09-a4310e0eda3d,1673626528.8801656,1673626528.9234562,postprocessing,0,Sphmag11G103800.1
h36n13,Worker-6e6dd7a9-18bf-4fa5-b0a5-8fe8c0f907c0,1673626528.9786747,1673626529.0308142,postprocessing,0,Sphmag19G089700.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626535.963796,1673626539.0015638,processing,0,Sphmag07G016000.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626536.74591,1673626539.1845121,processing,0,Sphmag18G050800.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626536.5475926,1673626539.2092173,processing,0,Sphmag13G015800.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626535.2759607,1673626539.3751125,processing,0,Sphmag19G008100.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626527.642459,1673626529.4634018,preprocessing,0,Sphmag01G023600.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626529.6040883,1673626529.6586032,postprocessing,0,Sphmag06G102100.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626536.547292,1673626539.8783293,processing,0,Sphmag02G044600.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626536.2515817,1673626539.996145,processing,0,Sphmag11G101900.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626530.7147443,1673626530.7542806,postprocessing,0,Sphmag05G049700.1
h36n13,Worker-28bb8b40-ecb2-48bd-badb-2f4e4144d682,1673626530.7427287,1673626530.7876034,postprocessing,0,Sphmag08G015200.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626537.7136428,1673626540.7328372,processing,0,Sphmag12G017600.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626537.2345192,1673626540.733321,processing,0,Sphmag08G087500.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626530.7694464,1673626530.8331885,postprocessing,0,Sphmag05G013500.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626530.7986836,1673626530.868871,postprocessing,0,Sphmag01G159200.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626536.8248987,1673626540.8614483,processing,0,Sphmag19G094000.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626537.5557854,1673626541.1414502,processing,0,Sphmag10G084800.1
h36n12,Worker-dc895be1-f4b3-4b8e-8c5b-dccc2bf297cc,1673626529.2277286,1673626531.2495422,preprocessing,0,Sphmag03G127600.1
h36n12,Worker-ae222e26-8023-46b3-b32e-b7d73b80c4be,1673626531.284771,1673626531.339225,postprocessing,0,Sphmag08G086200.1
h36n13,Worker-05d9a649-2b99-4c4f-80e7-590e8f405ad1,1673626531.3208742,1673626531.3977041,postprocessing,0,Sphmag11G011900.1
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626531.3575644,1673626531.402478,postprocessing,0,Sphmag16G089800.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626538.3282468,1673626541.5311193,processing,0,Sphmag01G040300.1
h36n13,Worker-96662329-4541-448d-8b33-753ca0111f1d,1673626529.1769698,1673626531.7577643,preprocessing,0,Sphmag05G058100.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626539.071524,1673626541.7819846,processing,0,Sphmag01G167200.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626531.8795004,1673626531.9084065,postprocessing,0,Sphmag16G050000.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626538.189689,1673626541.8814688,processing,0,Sphmag05G113100.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626531.9363937,1673626531.978464,postprocessing,0,Sphmag11G033500.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626532.036983,1673626532.082245,postprocessing,0,Sphmag15G030400.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626539.4406178,1673626542.0663676,processing,0,Sphmag03G123400.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626539.2661593,1673626542.2846315,processing,0,Sphmag04G148400.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626532.4316168,1673626532.4703453,postprocessing,0,Sphmag08G048400.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626539.291514,1673626542.499812,processing,0,Sphmag13G126400.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626532.5884583,1673626532.6297119,postprocessing,0,Sphmag14G069100.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626539.9735968,1673626542.637822,processing,0,Sphmag07G073700.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626540.0790882,1673626542.6416123,processing,0,Sphmag03G007600.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626533.2090182,1673626533.2538946,postprocessing,0,Sphmag01G102700.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626540.8071773,1673626543.4412422,processing,0,Sphmag12G005300.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626540.8084247,1673626543.4775932,processing,0,Sphmag04G113500.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626533.6330123,1673626533.6857684,postprocessing,0,Sphmag19G096100.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626533.7291296,1673626533.7756164,postprocessing,0,Sphmag18G043900.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626532.3087394,1673626533.8437996,preprocessing,0,Sphmag08G144900.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626541.2087986,1673626543.961227,processing,0,Sphmag04G134600.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626534.0878577,1673626534.1332421,postprocessing,0,Sphmag11G075100.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626540.9299626,1673626544.1232715,processing,0,Sphmag05G072700.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626534.188169,1673626534.234262,postprocessing,0,Sphmag12G046400.1
h36n12,Worker-083618c2-eb4f-48eb-b6f1-c0d9064305ea,1673626532.348628,1673626534.2587395,preprocessing,0,Sphmag17G095600.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626534.2248774,1673626534.2770567,postprocessing,0,Sphmag01G089600.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626534.3319283,1673626534.3699977,postprocessing,0,Sphmag18G016300.1
h36n12,Worker-7a822f8a-036a-4995-a619-bfb377779e2e,1673626534.3799796,1673626534.4225917,postprocessing,0,Sphmag08G123500.1
h36n12,Worker-583a6c3c-b41c-4ab2-91b2-933b9fbeb88f,1673626534.512698,1673626534.5630639,postprocessing,0,Sphmag02G148000.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626541.8542278,1673626544.5414007,processing,0,Sphmag08G027600.1
h36n13,Worker-4a9c0ae8-3951-4952-84c5-f2b7fdd04ac8,1673626532.1417892,1673626534.619478,preprocessing,0,Sphmag13G102500.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626534.6316152,1673626534.664528,postprocessing,0,Sphmag08G040300.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626541.5987687,1673626544.6245608,processing,0,Sphmag11G022400.1
h36n12,Worker-b11df8e0-9be6-4b23-9fc7-b944abcb2b77,1673626532.6815844,1673626534.6942449,preprocessing,0,Sphmag16G079500.1
h36n13,Worker-7368a34a-eeb3-476e-9b6f-463ed84bd30d,1673626532.7516077,1673626534.733911,preprocessing,0,Sphmag18G046400.1
h36n13,Worker-f12de370-7c82-4d7c-b6e9-1329a0add584,1673626533.522184,1673626534.7458448,preprocessing,0,Sphmag07G004700.1
h36n13,Worker-c225c59a-b61b-467f-a0f7-79b85d1e64e9,1673626532.8871765,1673626534.767666,preprocessing,0,Sphmag10G078500.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626534.7379854,1673626534.7739708,postprocessing,0,Sphmag02G082800.1
h36n13,Worker-37a6c7e3-5859-4faf-87cf-3ac9709dd9cf,1673626533.0881395,1673626534.7970922,preprocessing,0,Sphmag20G012600.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626541.9486442,1673626544.7815282,processing,0,Sphmag07G044100.1
h36n12,Worker-5e31c79d-c153-4b17-8a60-7a8be840ca48,1673626532.935571,1673626534.8370204,preprocessing,0,Sphmag02G200500.1
h36n13,Worker-806b55f5-06e1-425a-8ed0-3fead0926045,1673626533.6465633,1673626534.8937657,preprocessing,0,Sphmag07G002100.1
h36n12,Worker-cd625b0b-c7e9-4771-9d26-f340312adcb9,1673626534.9827814,1673626535.0223763,postprocessing,0,Sphmag04G044800.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626535.0886152,1673626535.119802,postprocessing,0,Sphmag02G191000.1
h36n13,Worker-8b3a33c1-6815-4195-9e3d-2845a6a8811c,1673626535.1790605,1673626535.25486,postprocessing,0,Sphmag02G028000.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626542.158349,1673626545.1817362,processing,0,Sphmag05G140100.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626535.458569,1673626535.495788,postprocessing,0,Sphmag11G004000.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626542.7716005,1673626545.4511333,processing,0,Sphmag10G011800.1
h36n12,Worker-02860a1f-0848-499a-8323-2c5db35a7dfa,1673626535.494403,1673626535.5348678,postprocessing,0,Sphmag01G067700.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626542.3594728,1673626545.7060735,processing,0,Sphmag01G117800.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626535.724394,1673626535.7753959,postprocessing,0,Sphmag14G005000.1
h36n13,Worker-d36f69b9-0783-4051-971c-ff2da02b9634,1673626533.731381,1673626535.8190687,preprocessing,0,Sphmag15G074200.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626542.7716331,1673626545.7437637,processing,0,Sphmag11G060100.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626535.850633,1673626535.8983734,postprocessing,0,Sphmag13G100400.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626542.5658975,1673626545.9993112,processing,0,Sphmag02G035100.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626536.0122805,1673626536.0676544,postprocessing,0,Sphmag12G112800.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626536.0761213,1673626536.115066,postprocessing,0,Sphmag10G077300.1
h36n13,Worker-14589dfc-7e89-4a53-8923-8398e3691ced,1673626536.3167598,1673626536.3633306,postprocessing,0,Sphmag19G055400.1
h36n12,Worker-499e4ccc-f916-4e15-b068-723fc71faca3,1673626533.8904903,1673626536.369082,preprocessing,0,Sphmag01G178000.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626536.4141548,1673626536.4398654,postprocessing,0,Sphmag09G086100.1
h36n12,Worker-029a6a7e-9da1-45b5-bdf6-e8523ef3f8f1,1673626534.8682675,1673626536.7341058,preprocessing,0,Sphmag10G088900.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626544.0589323,1673626546.7622108,processing,0,Sphmag06G118500.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626543.546266,1673626546.8273237,processing,0,Sphmag17G072900.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626536.883494,1673626536.9203784,postprocessing,0,Sphmag05G018900.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626544.8469918,1673626547.3982189,processing,0,Sphmag01G012600.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626537.4497874,1673626537.4888415,postprocessing,0,Sphmag12G069500.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626535.518833,1673626537.565696,preprocessing,0,Sphmag01G036500.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626543.5071228,1673626547.5430326,processing,0,Sphmag04G073700.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626544.6248612,1673626547.5620365,processing,0,Sphmag19G033400.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626545.2962914,1673626547.8685362,processing,0,Sphmag02G013200.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626534.7873278,1673626537.9321032,preprocessing,0,Sphmag08G136400.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626545.773601,1673626548.0043519,processing,0,Sphmag20G004700.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626535.641213,1673626538.2106364,preprocessing,0,Sphmag11G028900.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626544.2077782,1673626548.2570627,processing,0,Sphmag17G030000.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626538.3197176,1673626538.3472672,postprocessing,0,Sphmag15G047000.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626545.51624,1673626548.3005,processing,0,Sphmag19G012000.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626544.6980286,1673626548.5624485,processing,0,Sphmag06G138900.1
h36n12,Worker-bd77031a-0063-413b-b530-469ae2fe359e,1673626536.711522,1673626538.7469409,preprocessing,0,Sphmag17G108500.1
h36n13,Worker-4832df1e-6c37-4233-861e-4e3a445e4fba,1673626538.7390127,1673626538.7808013,postprocessing,0,Sphmag13G012000.1
h36n13,Worker-c9622fe9-265f-4f47-80b3-13aae12cb603,1673626535.7726974,1673626538.8447645,preprocessing,0,Sphmag04G074500.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626546.0680356,1673626548.838442,processing,0,Sphmag01G184500.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626545.833469,1673626548.872634,processing,0,Sphmag05G122400.1
h36n13,Worker-9db26d36-6fe3-47c5-8a09-a4310e0eda3d,1673626538.9349487,1673626538.994279,postprocessing,0,Sphmag06G014400.1
h36n13,Worker-6e6dd7a9-18bf-4fa5-b0a5-8fe8c0f907c0,1673626539.042818,1673626539.086463,postprocessing,0,Sphmag15G102300.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626536.6444216,1673626539.334171,preprocessing,0,Sphmag17G060700.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626539.6700137,1673626539.7140193,postprocessing,0,Sphmag03G003900.1
h36n12,Worker-f33bfee1-330d-402a-b789-73225ec36602,1673626537.8306375,1673626539.8727956,preprocessing,0,Sphmag16G090600.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626546.8374188,1673626549.9855165,processing,0,Sphmag17G004400.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626546.8925345,1673626550.0632672,processing,0,Sphmag11G066800.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626547.6470737,1673626550.3396752,processing,0,Sphmag12G002500.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626547.466382,1673626550.383054,processing,0,Sphmag17G051800.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626548.4168732,1673626550.6973996,processing,0,Sphmag10G009700.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626548.0868108,1673626550.735306,processing,0,Sphmag06G061500.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626547.933062,1673626550.7348216,processing,0,Sphmag19G077800.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626540.76581,1673626540.810524,postprocessing,0,Sphmag08G030000.1
h36n13,Worker-28bb8b40-ecb2-48bd-badb-2f4e4144d682,1673626540.7991307,1673626540.890646,postprocessing,0,Sphmag08G047700.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626540.8803625,1673626540.9300916,postprocessing,0,Sphmag09G025200.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626540.8446357,1673626540.9424868,postprocessing,0,Sphmag04G098200.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626548.3387582,1673626550.9452949,processing,0,Sphmag13G008800.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626547.6266823,1673626551.025571,processing,0,Sphmag18G030900.1
h36n12,Worker-dc895be1-f4b3-4b8e-8c5b-dccc2bf297cc,1673626541.2611415,1673626541.310231,postprocessing,0,Sphmag02G135500.1
h36n12,Worker-ae222e26-8023-46b3-b32e-b7d73b80c4be,1673626541.3506632,1673626541.4035654,postprocessing,0,Sphmag17G078300.1
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626541.413881,1673626541.464554,postprocessing,0,Sphmag14G015500.1
h36n13,Worker-05d9a649-2b99-4c4f-80e7-590e8f405ad1,1673626541.4096072,1673626541.517795,postprocessing,0,Sphmag02G135700.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626548.904992,1673626551.7995956,processing,0,Sphmag03G108600.1
h36n13,Worker-96662329-4541-448d-8b33-753ca0111f1d,1673626541.7694297,1673626541.8548489,postprocessing,0,Sphmag05G003200.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626541.9195302,1673626541.9471447,postprocessing,0,Sphmag03G109700.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626541.989855,1673626542.053966,postprocessing,0,Sphmag13G013700.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626548.9652927,1673626552.028188,processing,0,Sphmag01G197200.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626542.093693,1673626542.1319733,postprocessing,0,Sphmag10G062900.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626539.4677887,1673626542.4753325,preprocessing,0,Sphmag05G127300.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626542.4817157,1673626542.518358,postprocessing,0,Sphmag17G077400.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626542.6410532,1673626542.6826472,postprocessing,0,Sphmag12G097800.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626550.0535908,1673626552.6283236,processing,0,Sphmag04G089800.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626550.1305678,1673626552.7729967,processing,0,Sphmag16G032900.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626548.6304715,1673626553.0858877,processing,0,Sphmag08G124100.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626543.265302,1673626543.2944007,postprocessing,0,Sphmag11G091300.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626550.7673085,1673626553.3522673,processing,0,Sphmag04G047600.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626550.4638588,1673626553.3622901,processing,0,Sphmag08G107200.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626543.6971104,1673626543.7283738,postprocessing,0,Sphmag14G006400.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626543.787271,1673626543.83425,postprocessing,0,Sphmag02G098300.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626543.8556678,1673626543.9314125,postprocessing,0,Sphmag11G062400.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626550.800913,1673626553.9304612,processing,0,Sphmag14G066600.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626551.091036,1673626553.9544337,processing,0,Sphmag15G093300.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626544.14465,1673626544.187166,postprocessing,0,Sphmag02G063900.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626550.8070076,1673626554.1309614,processing,0,Sphmag13G051400.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626551.011165,1673626554.1627338,processing,0,Sphmag02G175700.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626544.2455826,1673626544.2793944,postprocessing,0,Sphmag19G026000.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626544.2883847,1673626544.3368022,postprocessing,0,Sphmag07G090500.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626544.3812485,1673626544.4155817,postprocessing,0,Sphmag19G070700.1
